wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q100600989,Kalistat Lund,Kalistat Lund,male,1959-01-01,9,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716054,"Minister of Agriculture, Self-Sufficiency, Energy and Environment",2021-04-23,Q100600989-109764AF-DF02-45E6-9519-950ADA30E2E7
Q107280074,Paneeraq Olsen,Paneeraq Olsen,female,1958-12-26,11,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716068,"Minister of Children, Youth and Families",2021-09-27,Q107280074-08fc9c6a-46c9-e690-22c6-4d347f6504bb
Q107715997,Peter P. Olsen,Peter P. Olsen,male,,,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716048,"Minister of Education, Culture, Sports and Church",2021-04-23,Q107715997-3716A7F6-FF4B-43F7-81C2-68A9D0834B0A
Q107716061,Kirsten L. Fencker,Kirsten L. Fencker,female,,,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716063,Minister of Health,2021-04-23,Q107716061-BDDF106F-0D6B-4EA7-9686-CAF9AAF6DCF7
Q109917990,Mariane Paviasen,Mariane Paviasen,female,1969-11-16,11,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q110126947,Minister of Housing and Infrastructure,2021-11-23,Q109917990-7F589E83-4493-4F81-9690-A3345863BD94
Q47092177,Aqqaluaq B. Egede,Aqqaluaq B. Egede,male,1981-01-01,9,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716052,Minister of Fisheries and Hunting,2021-04-23,Q47092177-51E4DDB7-0854-4781-8B00-477133A41562
Q51846080,Múte Bourup Egede,Múte Bourup Egede,male,1987-03-11,11,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q679997,Prime Minister of Greenland,2021-04-23,Q51846080-CFD63635-9A6A-4AFD-A031-29267F957D79
Q53872865,Naaja H. Nathanielsen,Naaja H. Nathanielsen,female,1975-12-06,11,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q110126968,"Minister of Finance, Mineral Resources, Justice and Gender Equality",2021-11-23,Q53872865-2F82486D-A5BD-47A4-8C81-0B5A6D2A088C
Q55808448,Pele Broberg,Pele Broberg,male,1972-01-01,9,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q108796498,Minister of Industry and Trade,2021-09-27,Q55808448-536D8A13-0716-4971-84EC-1A522A683A12
Q6862146,Mimi Karlsen,Mimi Karlsen,female,1957-01-23,11,https://naalakkersuisut.gl/en/Naalakkersuisut/Medlemmer-af-Naalakkersuisut,2021-12-15,Q107716065,"Minister of Social Affairs, Labour and Domestic Affairs",2021-04-23,Q6862146-EA50B55E-65D8-4C7B-B8E7-BDD780940FDD
